,stock_1,stock_2,stock_1_weight,stock_2_weight,portfolio_return,portfolio_risk
0,bp,rio,0.91,0.08999999999999997,0.02069,28.24726
0,bp,rio,0.92,0.07999999999999996,0.02066,28.80725
0,bp,rio,0.93,0.06999999999999995,0.02063,29.43632
0,bp,rio,0.9400000000000001,0.05999999999999994,0.02059,30.13448
0,bp,rio,0.9500000000000001,0.04999999999999993,0.02056,30.90173
0,bp,rio,0.96,0.040000000000000036,0.02053,31.73806
0,bp,rio,0.97,0.030000000000000027,0.0205,32.64348
0,bp,rio,0.98,0.020000000000000018,0.02047,33.61799
0,bp,rio,0.99,0.010000000000000009,0.02044,34.66159
0,bp,rio,1.0,0.0,0.0204,35.77427
0,bp,ugi,0.0,1.0,0.02049,39.12735
0,bp,ugi,0.01,0.99,0.02049,38.93878
0,bp,ugi,0.02,0.98,0.02049,38.75334
0,bp,ugi,0.03,0.97,0.02049,38.57104
0,bp,ugi,0.04,0.96,0.02049,38.39188
0,bp,ugi,0.05,0.95,0.02049,38.21585
0,bp,ugi,0.06,0.94,0.02049,38.04297
0,bp,ugi,0.07,0.9299999999999999,0.02049,37.87321
0,bp,ugi,0.08,0.92,0.02048,37.7066
0,bp,ugi,0.09,0.91,0.02048,37.54312
0,bp,ugi,0.1,0.9,0.02048,37.38277
0,bp,ugi,0.11,0.89,0.02048,37.22557
0,bp,ugi,0.12,0.88,0.02048,37.0715
0,bp,ugi,0.13,0.87,0.02048,36.92056
0,bp,ugi,0.14,0.86,0.02048,36.77277
0,bp,ugi,0.15,0.85,0.02048,36.62811
0,bp,ugi,0.16,0.84,0.02048,36.48658
0,bp,ugi,0.17,0.83,0.02048,36.3482
0,bp,ugi,0.18,0.8200000000000001,0.02048,36.21295
0,bp,ugi,0.19,0.81,0.02048,36.08083
0,bp,ugi,0.2,0.8,0.02047,35.95186
0,bp,ugi,0.21,0.79,0.02047,35.82601
0,bp,ugi,0.22,0.78,0.02047,35.70331
0,bp,ugi,0.23,0.77,0.02047,35.58374
0,bp,ugi,0.24,0.76,0.02047,35.46731
0,bp,ugi,0.25,0.75,0.02047,35.35402
0,bp,ugi,0.26,0.74,0.02047,35.24386
0,bp,ugi,0.27,0.73,0.02047,35.13684
0,bp,ugi,0.28,0.72,0.02047,35.03295
0,bp,ugi,0.29,0.71,0.02047,34.93221
0,bp,ugi,0.3,0.7,0.02047,34.8346
0,bp,ugi,0.31,0.69,0.02046,34.74012
0,bp,ugi,0.32,0.6799999999999999,0.02046,34.64878
0,bp,ugi,0.33,0.6699999999999999,0.02046,34.56058
0,bp,ugi,0.34,0.6599999999999999,0.02046,34.47552
0,bp,ugi,0.35000000000000003,0.6499999999999999,0.02046,34.39359
0,bp,ugi,0.36,0.64,0.02046,34.3148
0,bp,ugi,0.37,0.63,0.02046,34.23914
0,bp,ugi,0.38,0.62,0.02046,34.16662
0,bp,ugi,0.39,0.61,0.02046,34.09724
0,bp,ugi,0.4,0.6,0.02046,34.03099
0,bp,ugi,0.41000000000000003,0.59,0.02046,33.96789
0,bp,ugi,0.42,0.5800000000000001,0.02045,33.90791
0,bp,ugi,0.43,0.5700000000000001,0.02045,33.85108
0,bp,ugi,0.44,0.56,0.02045,33.79738
0,bp,ugi,0.45,0.55,0.02045,33.74682
0,bp,ugi,0.46,0.54,0.02045,33.69939
0,bp,ugi,0.47000000000000003,0.53,0.02045,33.6551
0,bp,ugi,0.48,0.52,0.02045,33.61395
0,bp,ugi,0.49,0.51,0.02045,33.57593
0,bp,ugi,0.5,0.5,0.02045,33.54105
0,bp,ugi,0.51,0.49,0.02045,33.50931
0,bp,ugi,0.52,0.48,0.02045,33.4807
0,bp,ugi,0.53,0.47,0.02045,33.45523
0,bp,ugi,0.54,0.45999999999999996,0.02044,33.4329
0,bp,ugi,0.55,0.44999999999999996,0.02044,33.4137
0,bp,ugi,0.56,0.43999999999999995,0.02044,33.39764
0,bp,ugi,0.5700000000000001,0.42999999999999994,0.02044,33.38472
0,bp,ugi,0.58,0.42000000000000004,0.02044,33.37493
0,bp,ugi,0.59,0.41000000000000003,0.02044,33.36828
0,bp,ugi,0.6,0.4,0.02044,33.36477
0,bp,ugi,0.61,0.39,0.02044,33.36439
0,bp,ugi,0.62,0.38,0.02044,33.36715
0,bp,ugi,0.63,0.37,0.02044,33.37304
0,bp,ugi,0.64,0.36,0.02044,33.38208
0,bp,ugi,0.65,0.35,0.02043,33.39425
0,bp,ugi,0.66,0.33999999999999997,0.02043,33.40955
0,bp,ugi,0.67,0.32999999999999996,0.02043,33.42799
0,bp,ugi,0.68,0.31999999999999995,0.02043,33.44957
0,bp,ugi,0.6900000000000001,0.30999999999999994,0.02043,33.47429
0,bp,ugi,0.7000000000000001,0.29999999999999993,0.02043,33.50214
0,bp,ugi,0.71,0.29000000000000004,0.02043,33.53313
0,bp,ugi,0.72,0.28,0.02043,33.56725
0,bp,ugi,0.73,0.27,0.02043,33.60451
0,bp,ugi,0.74,0.26,0.02043,33.64491
0,bp,ugi,0.75,0.25,0.02043,33.68845
0,bp,ugi,0.76,0.24,0.02043,33.73512
0,bp,ugi,0.77,0.22999999999999998,0.02042,33.78493
0,bp,ugi,0.78,0.21999999999999997,0.02042,33.83787
0,bp,ugi,0.79,0.20999999999999996,0.02042,33.89395
0,bp,ugi,0.8,0.19999999999999996,0.02042,33.95317
0,bp,ugi,0.81,0.18999999999999995,0.02042,34.01553
0,bp,ugi,0.8200000000000001,0.17999999999999994,0.02042,34.08102
0,bp,ugi,0.8300000000000001,0.16999999999999993,0.02042,34.14964
0,bp,ugi,0.84,0.16000000000000003,0.02042,34.22141
0,bp,ugi,0.85,0.15000000000000002,0.02042,34.29631
0,bp,ugi,0.86,0.14,0.02042,34.37435
0,bp,ugi,0.87,0.13,0.02042,34.45552
0,bp,ugi,0.88,0.12,0.02041,34.53983
0,bp,ugi,0.89,0.10999999999999999,0.02041,34.62728
0,bp,ugi,0.9,0.09999999999999998,0.02041,34.71786
0,bp,ugi,0.91,0.08999999999999997,0.02041,34.81158
0,bp,ugi,0.92,0.07999999999999996,0.02041,34.90844
0,bp,ugi,0.93,0.06999999999999995,0.02041,35.00843
0,bp,ugi,0.9400000000000001,0.05999999999999994,0.02041,35.11156
0,bp,ugi,0.9500000000000001,0.04999999999999993,0.02041,35.21783
0,bp,ugi,0.96,0.040000000000000036,0.02041,35.32723
0,bp,ugi,0.97,0.030000000000000027,0.02041,35.43977
0,bp,ugi,0.98,0.020000000000000018,0.02041,35.55545
0,bp,ugi,0.99,0.010000000000000009,0.02041,35.67426
0,bp,ugi,1.0,0.0,0.0204,35.79621
0,dis,ge,0.0,1.0,0.01993,48.50301
0,dis,ge,0.01,0.99,0.01998,46.06846
0,dis,ge,0.02,0.98,0.02003,43.82091
0,dis,ge,0.03,0.97,0.02008,41.76038
0,dis,ge,0.04,0.96,0.02014,39.88686
0,dis,ge,0.05,0.95,0.02019,38.20035
0,dis,ge,0.06,0.94,0.02024,36.70085
0,dis,ge,0.07,0.9299999999999999,0.02029,35.38836
0,dis,ge,0.08,0.92,0.02035,34.26288
0,dis,ge,0.09,0.91,0.0204,33.32441
0,dis,ge,0.1,0.9,0.02045,32.57295
0,dis,ge,0.11,0.89,0.0205,32.0085
0,dis,ge,0.12,0.88,0.02056,31.63106
0,dis,ge,0.13,0.87,0.02061,31.44063
0,dis,ge,0.14,0.86,0.02066,31.43721
0,dis,ge,0.15,0.85,0.02071,31.62081
0,dis,ge,0.16,0.84,0.02077,31.99141
0,dis,ge,0.17,0.83,0.02082,32.54902
0,dis,ge,0.18,0.8200000000000001,0.02087,33.29364
0,dis,ge,0.19,0.81,0.02092,34.22527
0,dis,ge,0.2,0.8,0.02098,35.34391
0,dis,ge,0.21,0.79,0.02103,36.64957
0,dis,ge,0.22,0.78,0.02108,38.14223
0,dis,ge,0.23,0.77,0.02113,39.8219
0,dis,ge,0.24,0.76,0.02118,41.68859
0,dis,ge,0.25,0.75,0.02124,43.74228
0,dis,ge,0.26,0.74,0.02129,45.98298
0,dis,ge,0.27,0.73,0.02134,48.4107
0,dis,ge,0.28,0.72,0.02139,51.02542
0,dis,ge,0.29,0.71,0.02145,53.82715
0,dis,ge,0.3,0.7,0.0215,56.8159
0,dis,ge,0.31,0.69,0.02155,59.99165
0,dis,ge,0.32,0.6799999999999999,0.0216,63.35442
0,dis,ge,0.33,0.6699999999999999,0.02166,66.90419
0,dis,ge,0.34,0.6599999999999999,0.02171,70.64098
0,dis,ge,0.35000000000000003,0.6499999999999999,0.02176,74.56477
0,dis,ge,0.36,0.64,0.02181,78.67558
0,dis,ge,0.37,0.63,0.02187,82.97339
0,dis,ge,0.38,0.62,0.02192,87.45822
0,dis,ge,0.39,0.61,0.02197,92.13005
0,dis,ge,0.4,0.6,0.02202,96.9889
0,dis,ge,0.41000000000000003,0.59,0.02208,102.03476
0,dis,ge,0.42,0.5800000000000001,0.02213,107.26762
0,dis,ge,0.43,0.5700000000000001,0.02218,112.6875
0,dis,ge,0.44,0.56,0.02223,118.29439
0,dis,ge,0.45,0.55,0.02229,124.08828
0,dis,ge,0.46,0.54,0.02234,130.06919
0,dis,ge,0.47000000000000003,0.53,0.02239,136.23711
0,dis,ge,0.48,0.52,0.02244,142.59204
0,dis,ge,0.49,0.51,0.0225,149.13397
0,dis,ge,0.5,0.5,0.02255,155.86292
0,dis,ge,0.51,0.49,0.0226,162.77888
0,dis,ge,0.52,0.48,0.02265,169.88185
0,dis,ge,0.53,0.47,0.02271,177.17183
0,dis,ge,0.54,0.45999999999999996,0.02276,184.64882
0,dis,ge,0.55,0.44999999999999996,0.02281,192.31281
0,dis,ge,0.56,0.43999999999999995,0.02286,200.16382
0,dis,ge,0.5700000000000001,0.42999999999999994,0.02292,208.20184
0,dis,ge,0.58,0.42000000000000004,0.02297,216.42687
0,dis,ge,0.59,0.41000000000000003,0.02302,224.83891
0,dis,ge,0.6,0.4,0.02307,233.43796
0,dis,ge,0.61,0.39,0.02313,242.22402
0,dis,ge,0.62,0.38,0.02318,251.19709
0,dis,ge,0.63,0.37,0.02323,260.35717
0,dis,ge,0.64,0.36,0.02328,269.70426
0,dis,ge,0.65,0.35,0.02334,279.23837
0,dis,ge,0.66,0.33999999999999997,0.02339,288.95948
0,dis,ge,0.67,0.32999999999999996,0.02344,298.8676
0,dis,ge,0.68,0.31999999999999995,0.02349,308.96273
0,dis,ge,0.6900000000000001,0.30999999999999994,0.02355,319.24487
0,dis,ge,0.7000000000000001,0.29999999999999993,0.0236,329.71402
0,dis,ge,0.71,0.29000000000000004,0.02365,340.37019
0,dis,ge,0.72,0.28,0.0237,351.21336
0,dis,ge,0.73,0.27,0.02376,362.24354
0,dis,ge,0.74,0.26,0.02381,373.46073
0,dis,ge,0.75,0.25,0.02386,384.86494
0,dis,ge,0.76,0.24,0.02391,396.45615
0,dis,ge,0.77,0.22999999999999998,0.02396,408.23437
0,dis,ge,0.78,0.21999999999999997,0.02402,420.19961
0,dis,ge,0.79,0.20999999999999996,0.02407,432.35185
0,dis,ge,0.8,0.19999999999999996,0.02412,444.6911
0,dis,ge,0.81,0.18999999999999995,0.02417,457.21737
0,dis,ge,0.8200000000000001,0.17999999999999994,0.02423,469.93064
0,dis,ge,0.8300000000000001,0.16999999999999993,0.02428,482.83093
0,dis,ge,0.84,0.16000000000000003,0.02433,495.91822
0,dis,ge,0.85,0.15000000000000002,0.02438,509.19253
0,dis,ge,0.86,0.14,0.02444,522.65384
0,dis,ge,0.87,0.13,0.02449,536.30217
0,dis,ge,0.88,0.12,0.02454,550.1375
0,dis,ge,0.89,0.10999999999999999,0.02459,564.15985
0,dis,ge,0.9,0.09999999999999998,0.02465,578.3692
0,dis,ge,0.91,0.08999999999999997,0.0247,592.76557
0,dis,ge,0.92,0.07999999999999996,0.02475,607.34895
0,dis,ge,0.93,0.06999999999999995,0.0248,622.11933
0,dis,ge,0.9400000000000001,0.05999999999999994,0.02486,637.07673
0,dis,ge,0.9500000000000001,0.04999999999999993,0.02491,652.22114
0,dis,ge,0.96,0.040000000000000036,0.02496,667.55255
0,dis,ge,0.97,0.030000000000000027,0.02501,683.07098
0,dis,ge,0.98,0.020000000000000018,0.02507,698.77642
0,dis,ge,0.99,0.010000000000000009,0.02512,714.66887
0,dis,ge,1.0,0.0,0.02517,730.74832
0,dis,gs,0.0,1.0,0.02716,2289.93644
0,dis,gs,0.01,0.99,0.02714,2263.03611
0,dis,gs,0.02,0.98,0.02712,2236.36422
0,dis,gs,0.03,0.97,0.0271,2209.92079
0,dis,gs,0.04,0.96,0.02708,2183.70581
0,dis,gs,0.05,0.95,0.02706,2157.71929
0,dis,gs,0.06,0.94,0.02704,2131.96122
0,dis,gs,0.07,0.9299999999999999,0.02702,2106.4316
0,dis,gs,0.08,0.92,0.027,2081.13044
0,dis,gs,0.09,0.91,0.02698,2056.05773
0,dis,gs,0.1,0.9,0.02696,2031.21348
0,dis,gs,0.11,0.89,0.02694,2006.59767
0,dis,gs,0.12,0.88,0.02692,1982.21033
0,dis,gs,0.13,0.87,0.0269,1958.05143
0,dis,gs,0.14,0.86,0.02688,1934.12099
0,dis,gs,0.15,0.85,0.02686,1910.419
0,dis,gs,0.16,0.84,0.02684,1886.94547
0,dis,gs,0.17,0.83,0.02682,1863.70039
0,dis,gs,0.18,0.8200000000000001,0.0268,1840.68376
0,dis,gs,0.19,0.81,0.02678,1817.89559
0,dis,gs,0.2,0.8,0.02676,1795.33587
0,dis,gs,0.21,0.79,0.02674,1773.00461
0,dis,gs,0.22,0.78,0.02672,1750.9018
0,dis,gs,0.23,0.77,0.0267,1729.02744
0,dis,gs,0.24,0.76,0.02668,1707.38154
0,dis,gs,0.25,0.75,0.02666,1685.96409
0,dis,gs,0.26,0.74,0.02664,1664.77509
0,dis,gs,0.27,0.73,0.02662,1643.81455
0,dis,gs,0.28,0.72,0.0266,1623.08246
0,dis,gs,0.29,0.71,0.02658,1602.57882
0,dis,gs,0.3,0.7,0.02656,1582.30364
0,dis,gs,0.31,0.69,0.02654,1562.25691
0,dis,gs,0.32,0.6799999999999999,0.02652,1542.43864
0,dis,gs,0.33,0.6699999999999999,0.0265,1522.84882
0,dis,gs,0.34,0.6599999999999999,0.02648,1503.48745
0,dis,gs,0.35000000000000003,0.6499999999999999,0.02646,1484.35454
0,dis,gs,0.36,0.64,0.02644,1465.45008
0,dis,gs,0.37,0.63,0.02642,1446.77407
0,dis,gs,0.38,0.62,0.0264,1428.32652
0,dis,gs,0.39,0.61,0.02638,1410.10742
0,dis,gs,0.4,0.6,0.02636,1392.11678
0,dis,gs,0.41000000000000003,0.59,0.02634,1374.35459
0,dis,gs,0.42,0.5800000000000001,0.02632,1356.82085
0,dis,gs,0.43,0.5700000000000001,0.0263,1339.51556
0,dis,gs,0.44,0.56,0.02628,1322.43873
0,dis,gs,0.45,0.55,0.02626,1305.59036
0,dis,gs,0.46,0.54,0.02625,1288.97043
0,dis,gs,0.47000000000000003,0.53,0.02623,1272.57897
0,dis,gs,0.48,0.52,0.02621,1256.41595
0,dis,gs,0.49,0.51,0.02619,1240.48139
0,dis,gs,0.5,0.5,0.02617,1224.77528
0,dis,gs,0.51,0.49,0.02615,1209.29763
0,dis,gs,0.52,0.48,0.02613,1194.04843
0,dis,gs,0.53,0.47,0.02611,1179.02768
0,dis,gs,0.54,0.45999999999999996,0.02609,1164.23538
0,dis,gs,0.55,0.44999999999999996,0.02607,1149.67155
0,dis,gs,0.56,0.43999999999999995,0.02605,1135.33616
0,dis,gs,0.5700000000000001,0.42999999999999994,0.02603,1121.22923
0,dis,gs,0.58,0.42000000000000004,0.02601,1107.35075
0,dis,gs,0.59,0.41000000000000003,0.02599,1093.70072
0,dis,gs,0.6,0.4,0.02597,1080.27915
0,dis,gs,0.61,0.39,0.02595,1067.08603
0,dis,gs,0.62,0.38,0.02593,1054.12137
0,dis,gs,0.63,0.37,0.02591,1041.38516
0,dis,gs,0.64,0.36,0.02589,1028.8774
0,dis,gs,0.65,0.35,0.02587,1016.5981
0,dis,gs,0.66,0.33999999999999997,0.02585,1004.54725
0,dis,gs,0.67,0.32999999999999996,0.02583,992.72486
0,dis,gs,0.68,0.31999999999999995,0.02581,981.13092
0,dis,gs,0.6900000000000001,0.30999999999999994,0.02579,969.76543
0,dis,gs,0.7000000000000001,0.29999999999999993,0.02577,958.62839
0,dis,gs,0.71,0.29000000000000004,0.02575,947.71981
0,dis,gs,0.72,0.28,0.02573,937.03969
0,dis,gs,0.73,0.27,0.02571,926.58801
0,dis,gs,0.74,0.26,0.02569,916.36479
0,dis,gs,0.75,0.25,0.02567,906.37003
0,dis,gs,0.76,0.24,0.02565,896.60371
0,dis,gs,0.77,0.22999999999999998,0.02563,887.06586
0,dis,gs,0.78,0.21999999999999997,0.02561,877.75645
0,dis,gs,0.79,0.20999999999999996,0.02559,868.6755
0,dis,gs,0.8,0.19999999999999996,0.02557,859.823
0,dis,gs,0.81,0.18999999999999995,0.02555,851.19896
0,dis,gs,0.8200000000000001,0.17999999999999994,0.02553,842.80337
0,dis,gs,0.8300000000000001,0.16999999999999993,0.02551,834.63623
0,dis,gs,0.84,0.16000000000000003,0.02549,826.69755
0,dis,gs,0.85,0.15000000000000002,0.02547,818.98732
0,dis,gs,0.86,0.14,0.02545,811.50554
0,dis,gs,0.87,0.13,0.02543,804.25222
0,dis,gs,0.88,0.12,0.02541,797.22735
0,dis,gs,0.89,0.10999999999999999,0.02539,790.43094
0,dis,gs,0.9,0.09999999999999998,0.02537,783.86298
0,dis,gs,0.91,0.08999999999999997,0.02535,777.52347
0,dis,gs,0.92,0.07999999999999996,0.02533,771.41242
0,dis,gs,0.93,0.06999999999999995,0.02531,765.52982
0,dis,gs,0.9400000000000001,0.05999999999999994,0.02529,759.87567
0,dis,gs,0.9500000000000001,0.04999999999999993,0.02527,754.44998
0,dis,gs,0.96,0.040000000000000036,0.02525,749.25274
0,dis,gs,0.97,0.030000000000000027,0.02523,744.28396
0,dis,gs,0.98,0.020000000000000018,0.02521,739.54363
0,dis,gs,0.99,0.010000000000000009,0.02519,735.03175
0,dis,gs,1.0,0.0,0.02517,730.74832
0,dis,pfe,0.0,1.0,0.02121,17.03113
0,dis,pfe,0.01,0.99,0.02125,18.22533
0,dis,pfe,0.02,0.98,0.02129,19.53958
0,dis,pfe,0.03,0.97,0.02133,20.97389
0,dis,pfe,0.04,0.96,0.02137,22.52827
0,dis,pfe,0.05,0.95,0.02141,24.2027
0,dis,pfe,0.06,0.94,0.02145,25.9972
0,dis,pfe,0.07,0.9299999999999999,0.02149,27.91175
0,dis,pfe,0.08,0.92,0.02153,29.94637
0,dis,pfe,0.09,0.91,0.02157,32.10104
0,dis,pfe,0.1,0.9,0.02161,34.37578
0,dis,pfe,0.11,0.89,0.02165,36.77057
0,dis,pfe,0.12,0.88,0.02169,39.28543
0,dis,pfe,0.13,0.87,0.02172,41.92034
0,dis,pfe,0.14,0.86,0.02176,44.67532
0,dis,pfe,0.15,0.85,0.0218,47.55036
0,dis,pfe,0.16,0.84,0.02184,50.54545
0,dis,pfe,0.17,0.83,0.02188,53.66061
0,dis,pfe,0.18,0.8200000000000001,0.02192,56.89583
0,dis,pfe,0.19,0.81,0.02196,60.2511
0,dis,pfe,0.2,0.8,0.022,63.72644
0,dis,pfe,0.21,0.79,0.02204,67.32184
0,dis,pfe,0.22,0.78,0.02208,71.03729
0,dis,pfe,0.23,0.77,0.02212,74.87281
0,dis,pfe,0.24,0.76,0.02216,78.82839
0,dis,pfe,0.25,0.75,0.0222,82.90403
0,dis,pfe,0.26,0.74,0.02224,87.09972
0,dis,pfe,0.27,0.73,0.02228,91.41548
0,dis,pfe,0.28,0.72,0.02232,95.8513
0,dis,pfe,0.29,0.71,0.02236,100.40718
0,dis,pfe,0.3,0.7,0.0224,105.08312
0,dis,pfe,0.31,0.69,0.02244,109.87912
0,dis,pfe,0.32,0.6799999999999999,0.02248,114.79517
0,dis,pfe,0.33,0.6699999999999999,0.02252,119.83129
0,dis,pfe,0.34,0.6599999999999999,0.02256,124.98747
0,dis,pfe,0.35000000000000003,0.6499999999999999,0.0226,130.26371
0,dis,pfe,0.36,0.64,0.02264,135.66001
0,dis,pfe,0.37,0.63,0.02268,141.17637
0,dis,pfe,0.38,0.62,0.02272,146.81279
0,dis,pfe,0.39,0.61,0.02275,152.56927
0,dis,pfe,0.4,0.6,0.02279,158.44581
0,dis,pfe,0.41000000000000003,0.59,0.02283,164.44241
0,dis,pfe,0.42,0.5800000000000001,0.02287,170.55907
0,dis,pfe,0.43,0.5700000000000001,0.02291,176.79579
0,dis,pfe,0.44,0.56,0.02295,183.15257
0,dis,pfe,0.45,0.55,0.02299,189.62942
0,dis,pfe,0.46,0.54,0.02303,196.22632
0,dis,pfe,0.47000000000000003,0.53,0.02307,202.94328
0,dis,pfe,0.48,0.52,0.02311,209.7803
0,dis,pfe,0.49,0.51,0.02315,216.73738
0,dis,pfe,0.5,0.5,0.02319,223.81452
0,dis,pfe,0.51,0.49,0.02323,231.01172
0,dis,pfe,0.52,0.48,0.02327,238.32899
0,dis,pfe,0.53,0.47,0.02331,245.76631
0,dis,pfe,0.54,0.45999999999999996,0.02335,253.32369
0,dis,pfe,0.55,0.44999999999999996,0.02339,261.00113
0,dis,pfe,0.56,0.43999999999999995,0.02343,268.79864
0,dis,pfe,0.5700000000000001,0.42999999999999994,0.02347,276.7162
0,dis,pfe,0.58,0.42000000000000004,0.02351,284.75382
0,dis,pfe,0.59,0.41000000000000003,0.02355,292.91151
0,dis,pfe,0.6,0.4,0.02359,301.18925
0,dis,pfe,0.61,0.39,0.02363,309.58705
0,dis,pfe,0.62,0.38,0.02367,318.10492
0,dis,pfe,0.63,0.37,0.02371,326.74284
0,dis,pfe,0.64,0.36,0.02375,335.50083
0,dis,pfe,0.65,0.35,0.02378,344.37887
0,dis,pfe,0.66,0.33999999999999997,0.02382,353.37697
0,dis,pfe,0.67,0.32999999999999996,0.02386,362.49514
0,dis,pfe,0.68,0.31999999999999995,0.0239,371.73336
0,dis,pfe,0.6900000000000001,0.30999999999999994,0.02394,381.09165
0,dis,pfe,0.7000000000000001,0.29999999999999993,0.02398,390.56999
0,dis,pfe,0.71,0.29000000000000004,0.02402,400.1684
0,dis,pfe,0.72,0.28,0.02406,409.88686
0,dis,pfe,0.73,0.27,0.0241,419.72539
0,dis,pfe,0.74,0.26,0.02414,429.68398
0,dis,pfe,0.75,0.25,0.02418,439.76262
0,dis,pfe,0.76,0.24,0.02422,449.96133
0,dis,pfe,0.77,0.22999999999999998,0.02426,460.28009
0,dis,pfe,0.78,0.21999999999999997,0.0243,470.71892
0,dis,pfe,0.79,0.20999999999999996,0.02434,481.27781
0,dis,pfe,0.8,0.19999999999999996,0.02438,491.95675
0,dis,pfe,0.81,0.18999999999999995,0.02442,502.75576
0,dis,pfe,0.8200000000000001,0.17999999999999994,0.02446,513.67483
0,dis,pfe,0.8300000000000001,0.16999999999999993,0.0245,524.71396
0,dis,pfe,0.84,0.16000000000000003,0.02454,535.87314
0,dis,pfe,0.85,0.15000000000000002,0.02458,547.15239
0,dis,pfe,0.86,0.14,0.02462,558.5517
0,dis,pfe,0.87,0.13,0.02466,570.07107
0,dis,pfe,0.88,0.12,0.0247,581.71049
0,dis,pfe,0.89,0.10999999999999999,0.02474,593.46998
0,dis,pfe,0.9,0.09999999999999998,0.02478,605.34953
0,dis,pfe,0.91,0.08999999999999997,0.02481,617.34914
0,dis,pfe,0.92,0.07999999999999996,0.02485,629.46881
0,dis,pfe,0.93,0.06999999999999995,0.02489,641.70854
0,dis,pfe,0.9400000000000001,0.05999999999999994,0.02493,654.06833
0,dis,pfe,0.9500000000000001,0.04999999999999993,0.02497,666.54818
0,dis,pfe,0.96,0.040000000000000036,0.02501,679.14808
0,dis,pfe,0.97,0.030000000000000027,0.02505,691.86805
0,dis,pfe,0.98,0.020000000000000018,0.02509,704.70808
0,dis,pfe,0.99,0.010000000000000009,0.02513,717.66817
0,dis,pfe,1.0,0.0,0.02517,730.74832
0,dis,pg,0.0,1.0,0.02432,549.12632
0,dis,pg,0.01,0.99,0.02433,548.40313
0,dis,pg,0.02,0.98,0.02434,547.73124
0,dis,pg,0.03,0.97,0.02434,547.11065
0,dis,pg,0.04,0.96,0.02435,546.54137
0,dis,pg,0.05,0.95,0.02436,546.02338
0,dis,pg,0.06,0.94,0.02437,545.5567
0,dis,pg,0.07,0.9299999999999999,0.02438,545.14132
0,dis,pg,0.08,0.92,0.02439,544.77724
0,dis,pg,0.09,0.91,0.0244,544.46446
0,dis,pg,0.1,0.9,0.0244,544.20298
0,dis,pg,0.11,0.89,0.02441,543.9928
0,dis,pg,0.12,0.88,0.02442,543.83393
0,dis,pg,0.13,0.87,0.02443,543.72635
0,dis,pg,0.14,0.86,0.02444,543.67008
0,dis,pg,0.15,0.85,0.02445,543.66511
0,dis,pg,0.16,0.84,0.02446,543.71143
0,dis,pg,0.17,0.83,0.02446,543.80906
0,dis,pg,0.18,0.8200000000000001,0.02447,543.958
0,dis,pg,0.19,0.81,0.02448,544.15823
0,dis,pg,0.2,0.8,0.02449,544.40976
0,dis,pg,0.21,0.79,0.0245,544.7126
0,dis,pg,0.22,0.78,0.02451,545.06673
0,dis,pg,0.23,0.77,0.02451,545.47217
0,dis,pg,0.24,0.76,0.02452,545.92891
0,dis,pg,0.25,0.75,0.02453,546.43695
0,dis,pg,0.26,0.74,0.02454,546.99629
0,dis,pg,0.27,0.73,0.02455,547.60693
0,dis,pg,0.28,0.72,0.02456,548.26887
0,dis,pg,0.29,0.71,0.02457,548.98212
0,dis,pg,0.3,0.7,0.02457,549.74666
0,dis,pg,0.31,0.69,0.02458,550.56251
0,dis,pg,0.32,0.6799999999999999,0.02459,551.42966
0,dis,pg,0.33,0.6699999999999999,0.0246,552.34811
0,dis,pg,0.34,0.6599999999999999,0.02461,553.31786
0,dis,pg,0.35000000000000003,0.6499999999999999,0.02462,554.33891
0,dis,pg,0.36,0.64,0.02463,555.41126
0,dis,pg,0.37,0.63,0.02463,556.53492
0,dis,pg,0.38,0.62,0.02464,557.70987
0,dis,pg,0.39,0.61,0.02465,558.93613
0,dis,pg,0.4,0.6,0.02466,560.21368
0,dis,pg,0.41000000000000003,0.59,0.02467,561.54254
0,dis,pg,0.42,0.5800000000000001,0.02468,562.9227
0,dis,pg,0.43,0.5700000000000001,0.02469,564.35416
0,dis,pg,0.44,0.56,0.02469,565.83693
0,dis,pg,0.45,0.55,0.0247,567.37099
0,dis,pg,0.46,0.54,0.02471,568.95636
0,dis,pg,0.47000000000000003,0.53,0.02472,570.59302
0,dis,pg,0.48,0.52,0.02473,572.28099
0,dis,pg,0.49,0.51,0.02474,574.02026
0,dis,pg,0.5,0.5,0.02475,575.81083
0,dis,pg,0.51,0.49,0.02475,577.6527
0,dis,pg,0.52,0.48,0.02476,579.54587
0,dis,pg,0.53,0.47,0.02477,581.49034
0,dis,pg,0.54,0.45999999999999996,0.02478,583.48612
0,dis,pg,0.55,0.44999999999999996,0.02479,585.53319
0,dis,pg,0.56,0.43999999999999995,0.0248,587.63157
0,dis,pg,0.5700000000000001,0.42999999999999994,0.0248,589.78125
0,dis,pg,0.58,0.42000000000000004,0.02481,591.98222
0,dis,pg,0.59,0.41000000000000003,0.02482,594.23451
0,dis,pg,0.6,0.4,0.02483,596.53809
0,dis,pg,0.61,0.39,0.02484,598.89297
0,dis,pg,0.62,0.38,0.02485,601.29915
0,dis,pg,0.63,0.37,0.02486,603.75664
0,dis,pg,0.64,0.36,0.02486,606.26542
0,dis,pg,0.65,0.35,0.02487,608.82551
0,dis,pg,0.66,0.33999999999999997,0.02488,611.4369
0,dis,pg,0.67,0.32999999999999996,0.02489,614.09959
